trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,track,note_id
9921447,24:10:00,24:10:00,80,9,0,,1,S
9921447,24:14:00,24:14:00,81,10,0,,1,S
9921447,24:17:00,24:17:00,83,11,0,,1,S
9921447,24:23:00,24:23:00,84,12,0,,1,S
9921447,24:27:00,24:27:00,85,13,0,,1,S
9921447,24:30:00,24:30:00,86,14,0,,1,S
9921447,24:34:00,24:34:00,88,15,0,,1,S
9921447,24:38:00,24:38:00,89,16,0,,1,S
9921447,24:41:00,24:41:00,90,17,0,,1,S
9921447,24:47:00,24:47:00,91,18,0,,1,S
9921447,25:00:00,25:00:00,94,19,0,,1,S
9921448,23:10:00,23:10:00,94,1,0,,2,S
9921448,23:13:00,23:13:00,91,2,0,,2,S
9921448,23:18:00,23:18:00,90,3,0,,2,S
9921448,23:21:00,23:21:00,89,4,0,,2,S
9921448,23:25:00,23:25:00,88,5,0,,2,S
9921448,23:30:00,23:30:00,86,6,0,,2,S
9921448,23:34:00,23:34:00,85,7,0,,2,S
9921448,23:38:00,23:38:00,84,8,0,,2,S
9921448,23:43:00,23:43:00,83,9,0,,2,S
9921448,23:46:00,23:46:00,81,10,0,,2,S
9921448,23:50:00,23:50:00,80,11,0,,2,S
9921448,23:54:00,23:54:00,78,12,0,,2,S
9921448,23:58:00,23:58:00,76,13,0,,2,S
9921448,24:03:00,24:03:00,74,14,0,,2,S
9921448,24:41:00,24:41:00,4,15,1,,4,H
9921448,24:52:00,24:52:00,1,16,0,,21,S
9921449,00:10:00,00:10:00,1,1,0,,19,S
9921449,00:20:00,00:20:00,4,2,0,,3,R
9921449,00:48:00,00:48:00,74,3,0,,1,S
9921449,00:53:00,00:53:00,76,4,0,,1,S
9921449,00:57:00,00:57:00,78,5,0,,1,S
9921449,01:01:00,01:01:00,80,6,0,,1,S
9921449,01:05:00,01:05:00,81,7,0,,1,S
9921449,01:08:00,01:08:00,83,8,0,,1,S
9921449,01:14:00,01:14:00,84,9,0,,1,S
9921449,01:18:00,01:18:00,85,10,0,,1,S
9921449,01:21:00,01:21:00,86,11,0,,1,S
9921449,01:25:00,01:25:00,88,12,0,,1,S
9921449,01:29:00,01:29:00,89,13,0,,1,S
9921449,01:32:00,01:32:00,90,14,0,,1,S
9921449,01:38:00,01:38:00,91,15,0,,1,S
9921449,01:48:00,01:48:00,94,16,0,,1,S
9921450,01:04:00,01:04:00,1,1,0,,30,S
9921450,01:14:00,01:14:00,4,2,0,,3,R
9921450,01:42:00,01:42:00,74,3,0,,1,S
9921450,01:47:00,01:47:00,76,4,0,,1,S
9921450,01:51:00,01:51:00,78,5,0,,1,S
9921450,01:55:00,01:55:00,80,6,0,,1,S
9921450,01:59:00,01:59:00,81,7,0,,1,S
9921450,02:02:00,02:02:00,83,8,0,,1,S
9921450,02:08:00,02:08:00,84,9,0,,1,S
9921450,02:12:00,02:12:00,85,10,0,,1,S
9921450,02:15:00,02:15:00,86,11,0,,1,S
9921450,02:19:00,02:19:00,88,12,0,,1,S
9921450,02:23:00,02:23:00,89,13,0,,1,S
9921450,02:26:00,02:26:00,90,14,0,,1,S
9921450,02:32:00,02:32:00,91,15,0,,1,S
9921450,02:40:00,02:40:00,94,16,0,,1,S
9921451,00:09:00,00:09:00,94,1,0,,2,S
9921451,00:12:00,00:12:00,91,2,0,,2,S
9921451,00:17:00,00:17:00,90,3,0,,2,S
9921451,00:20:00,00:20:00,89,4,0,,2,S
9921451,00:24:00,00:24:00,88,5,0,,2,S
9921451,00:28:00,00:28:00,86,6,0,,2,S
9921451,00:32:00,00:32:00,85,7,0,,2,S
9921451,00:36:00,00:36:00,84,8,0,,2,S
9921451,00:42:00,00:42:00,83,9,0,,2,S
9921451,00:45:00,00:45:00,81,10,0,,2,S
9921451,00:49:00,00:49:00,80,11,0,,2,S
9921451,00:53:00,00:53:00,78,12,0,,2,S
9921451,00:57:00,00:57:00,76,13,0,,2,S
9921451,01:01:00,01:01:00,74,14,0,,2,S
9921451,01:06:00,01:06:00,72,15,0,,2,S
9921451,01:10:00,01:10:00,71,16,0,,2,S
9921451,01:14:00,01:14:00,68,17,0,,4,S
9921451,01:16:00,01:16:00,66,18,0,,4,S
9921451,01:18:00,01:18:00,65,19,0,,4,S
9921451,01:21:00,01:21:00,64,20,0,,4,S
9921451,01:23:00,01:23:00,62,21,0,,4,S
9921451,01:28:00,01:28:00,56,22,0,,4,S
9921451,01:40:00,01:40:00,4,23,1,,4,H
9921451,01:53:00,01:53:00,1,24,0,,19,S
9921452,01:56:00,01:56:00,1,1,0,,27,S
9921452,02:06:00,02:06:00,4,2,0,,3,S
9921452,02:14:00,02:14:00,56,3,0,,3,S
9921452,02:16:00,02:16:00,57,4,0,,3,S
9921452,02:19:00,02:19:00,58,5,0,,3,S
9921452,02:22:00,02:22:00,59,6,0,,3,S
9921452,02:24:00,02:24:00,61,7,0,,3,S
9921452,02:26:00,02:26:00,62,8,0,,3,S
9921452,02:29:00,02:29:00,64,9,0,,1,S
9921452,02:31:00,02:31:00,65,10,0,,1,S
9921452,02:33:00,02:33:00,66,11,0,,1,S
9921452,02:36:00,02:36:00,68,12,0,,1,S
9921452,02:40:00,02:40:00,71,13,0,,1,S
9921452,02:44:00,02:44:00,72,14,0,,1,S
9921452,02:49:00,02:49:00,74,15,0,,1,S
9921452,02:53:00,02:53:00,76,16,0,,1,S
9921452,02:57:00,02:57:00,78,17,0,,1,S
9921452,03:01:00,03:01:00,80,18,0,,1,S
9921452,03:05:00,03:05:00,81,19,0,,1,S
9921452,03:08:00,03:08:00,83,20,0,,1,S
9921452,03:14:00,03:14:00,84,21,0,,1,S
9921452,03:18:00,03:18:00,85,22,0,,1,S
9921452,03:21:00,03:21:00,86,23,0,,1,S
9921452,03:25:00,03:25:00,88,24,0,,1,S
9921452,03:29:00,03:29:00,89,25,0,,1,S
9921452,03:32:00,03:32:00,90,26,0,,1,S
9921452,03:38:00,03:38:00,91,27,0,,1,S
9921452,03:49:00,03:49:00,94,28,0,,1,S
9921597,00:25:00,00:25:00,1,1,0,,19,S
9921597,00:35:00,00:35:00,4,2,0,,3,R
9921597,00:43:00,00:43:00,56,3,0,,3,S
9921597,00:51:00,00:51:00,105,4,0,,4,S
9921597,00:54:00,00:54:00,106,5,0,,4,S
9921597,00:57:00,00:57:00,108,6,0,,4,S
9921597,01:01:00,01:01:00,110,7,0,,4,S
9921597,01:04:00,01:04:00,111,8,0,,4,S
9921597,01:07:00,01:07:00,112,9,0,,4,S
9921597,01:11:00,01:11:00,114,10,0,,4,S
9921597,01:14:00,01:14:00,115,11,0,,4,S
9921597,01:18:00,01:18:00,116,12,0,,4,S
9921597,01:21:00,01:21:00,118,13,0,,4,S
9921597,01:24:00,01:24:00,120,14,0,,4,S
9921597,01:27:00,01:27:00,121,15,0,,4,S
9921597,01:47:00,01:47:00,124,16,0,,4,S
9921598,04:58:00,04:58:00,124,1,0,,5,S
9921598,05:01:00,05:01:00,121,2,0,,3,S
9921598,05:03:00,05:03:00,120,3,0,,3,S
9921598,05:06:00,05:06:00,118,4,0,,3,S
9921598,05:09:00,05:09:00,116,5,0,,3,S
9921598,05:14:00,05:14:00,115,6,0,,3,S
9921598,05:18:00,05:18:00,114,7,0,,3,S
9921598,05:22:00,05:22:00,112,8,0,,3,S
9921598,05:25:00,05:25:00,111,9,0,,3,S
9921598,05:29:00,05:29:00,110,10,0,,3,S
9921598,05:32:00,05:32:00,108,11,0,,3,S
9921598,05:36:00,05:36:00,106,12,0,,3,S
9921598,05:39:00,05:39:00,105,13,0,,3,S
9921598,05:50:00,05:50:00,56,14,0,,4,S
9921598,06:14:00,06:14:00,4,15,1,,4,D
9921598,06:25:00,06:25:00,1,16,0,,17,S
9921599,01:15:00,01:15:00,1,1,0,,24,S
9921599,01:25:00,01:25:00,4,2,0,,3,R
9921599,01:33:00,01:33:00,56,3,0,,3,S
9921599,01:41:00,01:41:00,105,4,0,,4,S
9921599,01:44:00,01:44:00,106,5,0,,4,S
9921599,01:47:00,01:47:00,108,6,0,,4,S
9921599,01:51:00,01:51:00,110,7,0,,4,S
9921599,01:54:00,01:54:00,111,8,0,,4,S
9921599,01:57:00,01:57:00,112,9,0,,4,S
9921599,02:01:00,02:01:00,114,10,0,,4,S
9921599,02:04:00,02:04:00,115,11,0,,4,S
9921599,02:08:00,02:08:00,116,12,0,,4,S
9921599,02:11:00,02:11:00,118,13,0,,4,S
9921599,02:14:00,02:14:00,120,14,0,,4,S
9921599,02:17:00,02:17:00,121,15,0,,4,S
9921599,02:45:00,02:45:00,124,16,0,,4,S
9921600,05:58:00,05:58:00,124,1,0,,5,S
9921600,06:01:00,06:01:00,121,2,0,,3,S
9921600,06:03:00,06:03:00,120,3,0,,3,S
9921600,06:06:00,06:06:00,118,4,0,,3,S
9921600,06:09:00,06:09:00,116,5,0,,3,S
9921600,06:14:00,06:14:00,115,6,0,,3,S
9921600,06:18:00,06:18:00,114,7,0,,3,S
9921600,06:22:00,06:22:00,112,8,0,,3,S
9921600,06:25:00,06:25:00,111,9,0,,3,S
9921600,06:29:00,06:29:00,110,10,0,,3,S
9921600,06:32:00,06:32:00,108,11,0,,3,S
9921600,06:36:00,06:36:00,106,12,0,,3,S
9921600,06:39:00,06:39:00,105,13,0,,3,S
9921600,06:50:00,06:50:00,56,14,0,,4,S
9921600,07:03:00,07:03:00,4,15,1,,4,D
9921600,07:14:00,07:14:00,1,16,0,,17,S
9921601,01:53:00,01:53:00,1,1,0,,24,S
9921601,02:03:00,02:03:00,4,2,0,,3,R
9921601,02:18:00,02:18:00,105,3,0,,4,S
9921601,02:21:00,02:21:00,106,4,0,,4,S
9921601,02:24:00,02:24:00,108,5,0,,4,S
9921601,02:28:00,02:28:00,110,6,0,,4,S
9921601,02:31:00,02:31:00,111,7,0,,4,S
9921601,02:34:00,02:34:00,112,8,0,,4,S
9921601,02:38:00,02:38:00,114,9,0,,4,S
9921601,02:41:00,02:41:00,115,10,0,,4,S
9921601,02:45:00,02:45:00,116,11,0,,4,S
9921601,02:48:00,02:48:00,118,12,0,,4,S
9921601,02:51:00,02:51:00,120,13,0,,4,S
9921601,02:54:00,02:54:00,121,14,0,,4,S
9921601,03:14:00,03:14:00,124,15,0,,4,S
9921602,06:58:00,06:58:00,124,1,0,,5,S
9921602,07:01:00,07:01:00,121,2,0,,3,S
9921602,07:03:00,07:03:00,120,3,0,,3,S
9921602,07:06:00,07:06:00,118,4,0,,3,S
9921602,07:09:00,07:09:00,116,5,0,,3,S
9921602,07:14:00,07:14:00,115,6,0,,3,S
9921602,07:18:00,07:18:00,114,7,0,,3,S
9921602,07:22:00,07:22:00,112,8,0,,3,S
9921602,07:25:00,07:25:00,111,9,0,,3,S
9921602,07:29:00,07:29:00,110,10,0,,3,S
9921602,07:32:00,07:32:00,108,11,0,,3,S
9921602,07:36:00,07:36:00,106,12,0,,3,S
9921602,07:39:00,07:39:00,105,13,0,,3,S
9921602,07:50:00,07:50:00,56,14,0,,4,S
9921602,08:03:00,08:03:00,4,15,1,,4,D
9921602,08:14:00,08:14:00,1,16,0,,20,S
9921603,06:36:00,06:36:00,1,1,0,,16,S
9921603,06:46:00,06:46:00,4,2,0,,3,R
9921603,06:54:00,06:54:00,56,3,0,,3,S
9921603,07:04:00,07:04:00,105,4,0,,4,S
9921603,07:07:00,07:07:00,106,5,0,,4,S
9921603,07:11:00,07:11:00,108,6,0,,4,S
9921603,07:15:00,07:15:00,110,7,0,,4,S
9921603,07:18:00,07:18:00,111,8,0,,4,S
9921603,07:21:00,07:21:00,112,9,0,,4,S
9921603,07:25:00,07:25:00,114,10,0,,4,S
9921603,07:28:00,07:28:00,115,11,0,,4,S
9921603,07:32:00,07:32:00,116,12,0,,4,S
9921603,07:36:00,07:36:00,118,13,0,,4,S
9921603,07:39:00,07:39:00,120,14,0,,4,S
9921603,07:41:00,07:41:00,121,15,0,,4,S
9921603,07:52:00,07:52:00,124,16,0,,4,S
9921604,07:58:00,07:58:00,124,1,0,,5,S
9921604,08:01:00,08:01:00,121,2,0,,3,S
9921604,08:03:00,08:03:00,120,3,0,,3,S
9921604,08:06:00,08:06:00,118,4,0,,3,S
9921604,08:09:00,08:09:00,116,5,0,,3,S
9921604,08:14:00,08:14:00,115,6,0,,3,S
9921604,08:18:00,08:18:00,114,7,0,,3,S
9921604,08:22:00,08:22:00,112,8,0,,3,S
9921604,08:25:00,08:25:00,111,9,0,,3,S
9921604,08:29:00,08:29:00,110,10,0,,3,S
9921604,08:32:00,08:32:00,108,11,0,,3,S
9921604,08:36:00,08:36:00,106,12,0,,3,S
9921604,08:39:00,08:39:00,105,13,0,,3,S
9921604,08:50:00,08:50:00,56,14,0,,4,S
9921604,09:03:00,09:03:00,4,15,1,,4,D
9921604,09:14:00,09:14:00,1,16,0,,20,S
9921605,07:36:00,07:36:00,1,1,0,,20,S
9921605,07:46:00,07:46:00,4,2,0,,3,R
9921605,07:54:00,07:54:00,56,3,0,,3,S
9921605,08:04:00,08:04:00,105,4,0,,4,S
9921605,08:07:00,08:07:00,106,5,0,,4,S
9921605,08:11:00,08:11:00,108,6,0,,4,S
9921605,08:15:00,08:15:00,110,7,0,,4,S
9921605,08:18:00,08:18:00,111,8,0,,4,S
9921605,08:21:00,08:21:00,112,9,0,,4,S
9921605,08:25:00,08:25:00,114,10,0,,4,S
9921605,08:28:00,08:28:00,115,11,0,,4,S
9921605,08:32:00,08:32:00,116,12,0,,4,S
9921605,08:36:00,08:36:00,118,13,0,,4,S
9921605,08:39:00,08:39:00,120,14,0,,4,S
9921605,08:41:00,08:41:00,121,15,0,,4,S
9921605,08:52:00,08:52:00,124,16,0,,4,S
9921606,08:58:00,08:58:00,124,1,0,,5,S
9921606,09:01:00,09:01:00,121,2,0,,3,S
9921606,09:03:00,09:03:00,120,3,0,,3,S
9921606,09:06:00,09:06:00,118,4,0,,3,S
9921606,09:09:00,09:09:00,116,5,0,,3,S
9921606,09:14:00,09:14:00,115,6,0,,3,S
9921606,09:18:00,09:18:00,114,7,0,,3,S
9921606,09:22:00,09:22:00,112,8,0,,3,S
9921606,09:25:00,09:25:00,111,9,0,,3,S
9921606,09:29:00,09:29:00,110,10,0,,3,S
9921606,09:32:00,09:32:00,108,11,0,,3,S
9921606,09:36:00,09:36:00,106,12,0,,3,S
9921606,09:39:00,09:39:00,105,13,0,,3,S
9921606,09:50:00,09:50:00,56,14,0,,4,S
9921606,10:03:00,10:03:00,4,15,1,,4,D
9921606,10:14:00,10:14:00,1,16,0,,20,S
9921607,08:36:00,08:36:00,1,1,0,,18,S
9921607,08:46:00,08:46:00,4,2,0,,3,R
9921607,08:54:00,08:54:00,56,3,0,,3,S
9921607,09:04:00,09:04:00,105,4,0,,4,S
9921607,09:07:00,09:07:00,106,5,0,,4,S
9921607,09:11:00,09:11:00,108,6,0,,4,S
9921607,09:15:00,09:15:00,110,7,0,,4,S
9921607,09:18:00,09:18:00,111,8,0,,4,S
9921607,09:21:00,09:21:00,112,9,0,,4,S
9921607,09:25:00,09:25:00,114,10,0,,4,S
9921607,09:28:00,09:28:00,115,11,0,,4,S
9921607,09:32:00,09:32:00,116,12,0,,4,S
9921607,09:36:00,09:36:00,118,13,0,,4,S
9921607,09:39:00,09:39:00,120,14,0,,4,S
9921607,09:41:00,09:41:00,121,15,0,,4,S
9921607,09:52:00,09:52:00,124,16,0,,4,S
9921608,09:58:00,09:58:00,124,1,0,,5,S
9921608,10:01:00,10:01:00,121,2,0,,3,S
9921608,10:03:00,10:03:00,120,3,0,,3,S
9921608,10:06:00,10:06:00,118,4,0,,3,S
9921608,10:09:00,10:09:00,116,5,0,,3,S
9921608,10:14:00,10:14:00,115,6,0,,3,S
9921608,10:18:00,10:18:00,114,7,0,,3,S
9921608,10:22:00,10:22:00,112,8,0,,3,S
9921608,10:25:00,10:25:00,111,9,0,,3,S
9921608,10:29:00,10:29:00,110,10,0,,3,S
9921608,10:32:00,10:32:00,108,11,0,,3,S
9921608,10:36:00,10:36:00,106,12,0,,3,S
9921608,10:39:00,10:39:00,105,13,0,,3,S
9921608,10:50:00,10:50:00,56,14,0,,4,S
9921608,11:03:00,11:03:00,4,15,1,,4,D
9921608,11:14:00,11:14:00,1,16,0,,20,S
9921609,09:36:00,09:36:00,1,1,0,,19,S
9921609,09:46:00,09:46:00,4,2,0,,3,R
9921609,09:54:00,09:54:00,56,3,0,,3,S
9921609,10:04:00,10:04:00,105,4,0,,4,S
9921609,10:07:00,10:07:00,106,5,0,,4,S
9921609,10:11:00,10:11:00,108,6,0,,4,S
9921609,10:15:00,10:15:00,110,7,0,,4,S
9921609,10:18:00,10:18:00,111,8,0,,4,S
9921609,10:21:00,10:21:00,112,9,0,,4,S
9921609,10:25:00,10:25:00,114,10,0,,4,S
9921609,10:28:00,10:28:00,115,11,0,,4,S
9921609,10:32:00,10:32:00,116,12,0,,4,S
9921609,10:36:00,10:36:00,118,13,0,,4,S
9921609,10:39:00,10:39:00,120,14,0,,4,S
9921609,10:41:00,10:41:00,121,15,0,,4,S
9921609,10:52:00,10:52:00,124,16,0,,4,S
9921610,10:58:00,10:58:00,124,1,0,,5,S
9921610,11:01:00,11:01:00,121,2,0,,3,S
9921610,11:03:00,11:03:00,120,3,0,,3,S
9921610,11:06:00,11:06:00,118,4,0,,3,S
9921610,11:09:00,11:09:00,116,5,0,,3,S
9921610,11:14:00,11:14:00,115,6,0,,3,S
9921610,11:18:00,11:18:00,114,7,0,,3,S
9921610,11:22:00,11:22:00,112,8,0,,3,S
9921610,11:25:00,11:25:00,111,9,0,,3,S
9921610,11:29:00,11:29:00,110,10,0,,3,S
9921610,11:32:00,11:32:00,108,11,0,,3,S
9921610,11:36:00,11:36:00,106,12,0,,3,S
9921610,11:39:00,11:39:00,105,13,0,,3,S
9921610,11:50:00,11:50:00,56,14,0,,4,S
9921610,12:03:00,12:03:00,4,15,1,,4,D
9921610,12:14:00,12:14:00,1,16,0,,20,S
9921611,10:36:00,10:36:00,1,1,0,,19,S
9921611,10:46:00,10:46:00,4,2,0,,3,R
9921611,10:54:00,10:54:00,56,3,0,,3,S
9921611,11:04:00,11:04:00,105,4,0,,4,S
9921611,11:07:00,11:07:00,106,5,0,,4,S
9921611,11:11:00,11:11:00,108,6,0,,4,S
9921611,11:15:00,11:15:00,110,7,0,,4,S
9921611,11:18:00,11:18:00,111,8,0,,4,S
9921611,11:21:00,11:21:00,112,9,0,,4,S
9921611,11:25:00,11:25:00,114,10,0,,4,S
9921611,11:28:00,11:28:00,115,11,0,,4,S
9921611,11:32:00,11:32:00,116,12,0,,4,S
9921611,11:36:00,11:36:00,118,13,0,,4,S
9921611,11:39:00,11:39:00,120,14,0,,4,S
9921611,11:41:00,11:41:00,121,15,0,,4,S
9921611,11:52:00,11:52:00,124,16,0,,4,S
9921612,11:28:00,11:28:00,124,1,0,,5,S
9921612,11:31:00,11:31:00,121,2,0,,3,S
9921612,11:33:00,11:33:00,120,3,0,,3,S
9921612,11:36:00,11:36:00,118,4,0,,3,S
9921612,11:39:00,11:39:00,116,5,0,,3,S
9921612,11:44:00,11:44:00,115,6,0,,3,S
9921612,11:48:00,11:48:00,114,7,0,,3,S
9921612,11:52:00,11:52:00,112,8,0,,3,S
9921612,11:55:00,11:55:00,111,9,0,,3,S
9921612,11:59:00,11:59:00,110,10,0,,3,S
9921612,12:02:00,12:02:00,108,11,0,,3,S
9921612,12:06:00,12:06:00,106,12,0,,3,S
9921612,12:09:00,12:09:00,105,13,0,,3,S
9921612,12:20:00,12:20:00,56,14,0,,4,S
9921612,12:33:00,12:33:00,4,15,1,,4,D
9921612,12:44:00,12:44:00,1,16,0,,19,S
9921613,11:05:00,11:05:00,1,1,0,,18,S
9921613,11:15:00,11:15:00,4,2,0,,3,R
9921613,11:23:00,11:23:00,56,3,0,,3,S
9921613,11:33:00,11:33:00,105,4,0,,4,S
9921613,11:36:00,11:36:00,106,5,0,,4,S
9921613,11:40:00,11:40:00,108,6,0,,4,S
9921613,11:44:00,11:44:00,110,7,0,,4,S
9921613,11:47:00,11:47:00,111,8,0,,4,S
9921613,11:50:00,11:50:00,112,9,0,,4,S
9921613,11:54:00,11:54:00,114,10,0,,4,S
9921613,11:57:00,11:57:00,115,11,0,,4,S
9921613,12:01:00,12:01:00,116,12,0,,4,S
